Algorithm,Avg Waiting Time,Avg Turnaround Time,Num Customers,Arrival Time Mean,Burst Time Mean
🎬 First-Come-First-Serve (FCFS),8.541471715512586,14.886362447078609,3,6.401599105081425,9.076692860331999
🔍 Shortest Job Next (SJF),11.303637102370066,21.397898089328887,3,6.401599105081425,9.076692860331999
🔍 Shortest Remaining Time First (SRTF),4.759380252085377,7.739922478433654,3,6.401599105081425,9.076692860331999
🎬 First-Come-First-Serve (FCFS),7.8200637736670675,25.588185100666795,2,10.358129531921623,12.596452994786773
🔍 Shortest Job Next (SJF),0.3349488246456849,13.714209943064333,2,10.358129531921623,12.596452994786773
🔍 Shortest Remaining Time First (SRTF),4.85406687586548,12.171339063346714,2,10.358129531921623,12.596452994786773
🎬 First-Come-First-Serve (FCFS),22.15683606833114,28.327789124481882,5,9.369657291165788,7.4362520950708335
🔍 Shortest Job Next (SJF),11.534326689308918,18.52611370619504,5,9.369657291165788,7.4362520950708335
🔍 Shortest Remaining Time First (SRTF),12.057960693704784,13.955176178871577,5,9.369657291165788,7.4362520950708335
🎬 First-Come-First-Serve (FCFS),0.0,13.579066567875124,1,9.046368389565734,14.716828767581461
🔍 Shortest Job Next (SJF),0.0,18.513286586913555,1,9.046368389565734,14.716828767581461
🔍 Shortest Remaining Time First (SRTF),0.0,16.14213563712528,1,9.046368389565734,14.716828767581461
🎬 First-Come-First-Serve (FCFS),12.011979341942407,21.040780421339218,3,10.031864893609676,6.885697544443664
🔍 Shortest Job Next (SJF),11.322982706391779,17.76525373891154,3,10.031864893609676,6.885697544443664
🔍 Shortest Remaining Time First (SRTF),0.6893027844162116,5.354066535411582,3,10.031864893609676,6.885697544443664
🎬 First-Come-First-Serve (FCFS),0.0,9.260267462375548,1,5.498862659474244,8.261335845462417
🔍 Shortest Job Next (SJF),0.0,4.628053469162192,1,5.498862659474244,8.261335845462417
🔍 Shortest Remaining Time First (SRTF),0.0,4.680344622299755,1,5.498862659474244,8.261335845462417
🎬 First-Come-First-Serve (FCFS),16.842950140885517,28.936428226956174,5,9.288296502421414,11.798870547768713
🔍 Shortest Job Next (SJF),26.590772800398298,40.946600028361146,5,9.288296502421414,11.798870547768713
🔍 Shortest Remaining Time First (SRTF),8.892179169689912,13.091607762869364,5,9.288296502421414,11.798870547768713
🎬 First-Come-First-Serve (FCFS),0.0,4.762853854693002,1,8.416154681581368,8.741477577601358
🔍 Shortest Job Next (SJF),0.0,7.257494717634572,1,8.416154681581368,8.741477577601358
🔍 Shortest Remaining Time First (SRTF),0.0,5.072951661243278,1,8.416154681581368,8.741477577601358
🎬 First-Come-First-Serve (FCFS),0.0,10.722693227049662,1,7.042183862181314,7.36281062028334
🔍 Shortest Job Next (SJF),0.0,10.49788788034039,1,7.042183862181314,7.36281062028334
🔍 Shortest Remaining Time First (SRTF),0.0,9.414472239036925,1,7.042183862181314,7.36281062028334
🎬 First-Come-First-Serve (FCFS),6.8614750445479045,13.508646899643745,3,6.439358575677714,5.992078367966094
🔍 Shortest Job Next (SJF),3.1307498139282277,8.639771951669951,3,6.439358575677714,5.992078367966094
🔍 Shortest Remaining Time First (SRTF),9.100262562981007,11.883506591087716,3,6.439358575677714,5.992078367966094
🎬 First-Come-First-Serve (FCFS),34.41066605739727,48.05651076912251,5,14.444937216463726,14.637072168352983
🔍 Shortest Job Next (SJF),16.754070538960885,32.95837375337418,5,14.444937216463726,14.637072168352983
🔍 Shortest Remaining Time First (SRTF),15.095655306985112,18.65341569861693,5,14.444937216463726,14.637072168352983
🎬 First-Come-First-Serve (FCFS),41.285675058153515,58.30714773518226,5,8.758634054756156,14.169173033858197
🔍 Shortest Job Next (SJF),27.119621288732606,42.83490095344983,5,8.758634054756156,14.169173033858197
🔍 Shortest Remaining Time First (SRTF),8.858905546951377,13.561850880491491,5,8.758634054756156,14.169173033858197
🎬 First-Come-First-Serve (FCFS),16.46007864375386,27.21666645145836,4,5.678336715680963,11.332235161713747
🔍 Shortest Job Next (SJF),8.212276536615033,18.98743197673816,4,5.678336715680963,11.332235161713747
🔍 Shortest Remaining Time First (SRTF),8.820237486229054,10.537751848647865,4,5.678336715680963,11.332235161713747
🎬 First-Come-First-Serve (FCFS),0.0,6.675417792640632,2,11.972312695815614,6.542021231247389
🔍 Shortest Job Next (SJF),11.873115502438454,19.963794998203817,2,11.972312695815614,6.542021231247389
🔍 Shortest Remaining Time First (SRTF),0.0,8.358503286641122,2,11.972312695815614,6.542021231247389
🎬 First-Come-First-Serve (FCFS),0.0,8.879319272818162,1,7.4555586376120555,12.58041910451551
🔍 Shortest Job Next (SJF),0.0,18.848282204874486,1,7.4555586376120555,12.58041910451551
🔍 Shortest Remaining Time First (SRTF),0.0,16.564941294461676,1,7.4555586376120555,12.58041910451551
🎬 First-Come-First-Serve (FCFS),15.55425673092752,26.971118555767433,4,9.242564884173827,10.946627660179775
🔍 Shortest Job Next (SJF),19.019657501455637,30.736782247982354,4,9.242564884173827,10.946627660179775
🔍 Shortest Remaining Time First (SRTF),6.283464194855756,9.928502884584356,4,9.242564884173827,10.946627660179775
🎬 First-Come-First-Serve (FCFS),6.057944926481754,20.587934332409915,2,12.633193073637992,13.97829112239201
🔍 Shortest Job Next (SJF),9.448068063290393,25.42187663330354,2,12.633193073637992,13.97829112239201
🔍 Shortest Remaining Time First (SRTF),5.488549267778676,14.057741554509974,2,12.633193073637992,13.97829112239201
🎬 First-Come-First-Serve (FCFS),18.34032496650314,28.88878818997114,4,6.513345201888464,8.420871143756955
🔍 Shortest Job Next (SJF),9.406880166443688,19.72248947587637,4,6.513345201888464,8.420871143756955
🔍 Shortest Remaining Time First (SRTF),2.9563665309943237,6.061480036686431,4,6.513345201888464,8.420871143756955
🎬 First-Come-First-Serve (FCFS),7.079627538176546,16.518211395113124,3,8.648862358296018,11.93922420623867
🔍 Shortest Job Next (SJF),4.934288428434489,14.449739939934183,3,8.648862358296018,11.93922420623867
🔍 Shortest Remaining Time First (SRTF),12.305961333012851,18.240986416209196,3,8.648862358296018,11.93922420623867
🎬 First-Come-First-Serve (FCFS),9.427888021949139,17.271310053949662,3,14.13632715592578,9.751927728244574
🔍 Shortest Job Next (SJF),9.646549334668643,19.889965875655204,3,14.13632715592578,9.751927728244574
🔍 Shortest Remaining Time First (SRTF),11.312041597062825,15.87048985151555,3,14.13632715592578,9.751927728244574
🎬 First-Come-First-Serve (FCFS),18.61075173783744,27.667707296241623,4,13.956986903016503,8.929807401112308
🔍 Shortest Job Next (SJF),16.442437596080573,24.636770128305223,4,13.956986903016503,8.929807401112308
🔍 Shortest Remaining Time First (SRTF),3.2791882813619835,7.673415327083163,4,13.956986903016503,8.929807401112308
🎬 First-Come-First-Serve (FCFS),0.0,13.66932694871838,1,10.86910810974949,14.048180032843208
🔍 Shortest Job Next (SJF),0.0,10.55858809636809,1,10.86910810974949,14.048180032843208
🔍 Shortest Remaining Time First (SRTF),0.0,20.23523494979417,1,10.86910810974949,14.048180032843208
🎬 First-Come-First-Serve (FCFS),6.6097661614923355,18.4757406029083,2,8.311636882121444,10.020243487081004
🔍 Shortest Job Next (SJF),14.356501169109412,28.6512068300885,2,8.311636882121444,10.020243487081004
🔍 Shortest Remaining Time First (SRTF),10.285035197581484,13.981025560570671,2,8.311636882121444,10.020243487081004
🎬 First-Come-First-Serve (FCFS),0.0,15.384941120871886,1,9.582139983412604,11.18726054470288
🔍 Shortest Job Next (SJF),0.0,7.175638842611502,1,9.582139983412604,11.18726054470288
🔍 Shortest Remaining Time First (SRTF),0.0,7.550789388400745,1,9.582139983412604,11.18726054470288
🎬 First-Come-First-Serve (FCFS),5.805143263278979,12.502666386113177,3,9.40917947217374,5.416104939363608
🔍 Shortest Job Next (SJF),14.263956850296248,19.769502251497624,3,9.40917947217374,5.416104939363608
🔍 Shortest Remaining Time First (SRTF),5.083090886646412,8.356674950766639,3,9.40917947217374,5.416104939363608
🎬 First-Come-First-Serve (FCFS),17.87555829801191,25.46645249991871,5,6.565049735842113,10.536956311498828
🔍 Shortest Job Next (SJF),14.478566476956804,24.227402739410856,5,6.565049735842113,10.536956311498828
🔍 Shortest Remaining Time First (SRTF),4.482287492702696,7.6419725459354995,5,6.565049735842113,10.536956311498828
🎬 First-Come-First-Serve (FCFS),17.258349673724187,26.652124030109235,3,9.794071535631016,14.107462521002711
🔍 Shortest Job Next (SJF),13.627521356184495,29.893210222812304,3,9.794071535631016,14.107462521002711
🔍 Shortest Remaining Time First (SRTF),3.5395552384101467,10.113613687379013,3,9.794071535631016,14.107462521002711
🎬 First-Come-First-Serve (FCFS),19.751805936418766,33.01613447801212,5,12.827010602454834,13.496921480068993
🔍 Shortest Job Next (SJF),24.95756870254404,36.058802836501584,5,12.827010602454834,13.496921480068993
🔍 Shortest Remaining Time First (SRTF),5.5641388834368355,10.783584451822827,5,12.827010602454834,13.496921480068993
🎬 First-Come-First-Serve (FCFS),12.763943050507534,23.5699298592614,2,11.200839533605635,8.950372821275716
🔍 Shortest Job Next (SJF),10.259685703084024,20.148470723708066,2,11.200839533605635,8.950372821275716
🔍 Shortest Remaining Time First (SRTF),5.447759939692098,11.450604599064032,2,11.200839533605635,8.950372821275716
🎬 First-Come-First-Serve (FCFS),0.0,9.459238689428261,1,14.80638767893412,12.287765817902581
🔍 Shortest Job Next (SJF),0.0,13.056563199344822,1,14.80638767893412,12.287765817902581
🔍 Shortest Remaining Time First (SRTF),0.0,11.89168553196464,1,14.80638767893412,12.287765817902581
🎬 First-Come-First-Serve (FCFS),11.021554547225321,21.70944397362302,3,14.163503652393635,10.985016273451468
🔍 Shortest Job Next (SJF),8.948410612540107,20.520308496334476,3,14.163503652393635,10.985016273451468
🔍 Shortest Remaining Time First (SRTF),4.335124970867071,9.270939668457599,3,14.163503652393635,10.985016273451468
🎬 First-Come-First-Serve (FCFS),0.0,8.242972902796497,1,14.025750803177624,5.828132432729762
🔍 Shortest Job Next (SJF),0.0,6.529175689788861,1,14.025750803177624,5.828132432729762
🔍 Shortest Remaining Time First (SRTF),0.0,4.207473096748857,1,14.025750803177624,5.828132432729762
🎬 First-Come-First-Serve (FCFS),15.271875758726063,23.934401375968548,3,11.008340847866004,6.714767205552761
🔍 Shortest Job Next (SJF),11.943604856518808,18.361843243814274,3,11.008340847866004,6.714767205552761
🔍 Shortest Remaining Time First (SRTF),5.865535037413494,8.286583665911653,3,11.008340847866004,6.714767205552761
🎬 First-Come-First-Serve (FCFS),2.4459825734988403,15.735399999956856,2,10.3206287798806,11.71549530970426
🔍 Shortest Job Next (SJF),12.296669038162168,24.844736782006393,2,10.3206287798806,11.71549530970426
🔍 Shortest Remaining Time First (SRTF),0.10174112499193644,5.158870544906592,2,10.3206287798806,11.71549530970426
🎬 First-Come-First-Serve (FCFS),19.357893048027968,29.017335734089546,3,13.88707803834412,9.415670847818324
🔍 Shortest Job Next (SJF),7.042604360596349,13.621231094431515,3,13.88707803834412,9.415670847818324
🔍 Shortest Remaining Time First (SRTF),10.88211706439233,13.221042079504477,3,13.88707803834412,9.415670847818324
🎬 First-Come-First-Serve (FCFS),14.660905956666406,25.32732090082209,3,6.071303809139286,8.600944642067198
🔍 Shortest Job Next (SJF),2.5778935360076836,9.41660862038613,3,6.071303809139286,8.600944642067198
🔍 Shortest Remaining Time First (SRTF),3.1924101120497475,7.256567350510835,3,6.071303809139286,8.600944642067198
🎬 First-Come-First-Serve (FCFS),4.999213234784831,17.85169525226801,2,5.96095812221639,13.224032981751222
🔍 Shortest Job Next (SJF),5.592682833028264,19.532294580880468,2,5.96095812221639,13.224032981751222
🔍 Shortest Remaining Time First (SRTF),7.559426080702047,17.446261640003854,2,5.96095812221639,13.224032981751222
🎬 First-Come-First-Serve (FCFS),25.183088726209764,36.953173865948294,5,5.475270785337316,10.036504979994607
🔍 Shortest Job Next (SJF),18.98007032245928,30.483238108330294,5,5.475270785337316,10.036504979994607
🔍 Shortest Remaining Time First (SRTF),7.249314989748879,9.441319617057415,5,5.475270785337316,10.036504979994607
🎬 First-Come-First-Serve (FCFS),0.0,6.91301668658255,1,5.7764098254044605,5.833452548967943
🔍 Shortest Job Next (SJF),0.0,8.532875203906821,1,5.7764098254044605,5.833452548967943
🔍 Shortest Remaining Time First (SRTF),0.0,4.310118613749909,1,5.7764098254044605,5.833452548967943
🎬 First-Come-First-Serve (FCFS),6.852797087459544,12.068755117746669,4,11.979455628024946,6.3009800281857995
🔍 Shortest Job Next (SJF),8.176116352327837,13.763965011801362,4,11.979455628024946,6.3009800281857995
🔍 Shortest Remaining Time First (SRTF),15.76289004438945,18.002984687107478,4,11.979455628024946,6.3009800281857995
🎬 First-Come-First-Serve (FCFS),0.0,8.196550104016076,1,6.759704555817272,11.90537968648016
🔍 Shortest Job Next (SJF),0.0,12.96415698894633,1,6.759704555817272,11.90537968648016
🔍 Shortest Remaining Time First (SRTF),0.0,7.179168706289296,1,6.759704555817272,11.90537968648016
🎬 First-Come-First-Serve (FCFS),24.410092711775988,38.78579250313754,4,9.478015931731276,14.27366528389403
🔍 Shortest Job Next (SJF),15.097094565846149,32.04582433025013,4,9.478015931731276,14.27366528389403
🔍 Shortest Remaining Time First (SRTF),16.908879061280057,21.557892431129705,4,9.478015931731276,14.27366528389403
🎬 First-Come-First-Serve (FCFS),0.0,11.111300392718327,1,13.028344068047652,9.245786561811057
🔍 Shortest Job Next (SJF),0.0,12.209836513779038,1,13.028344068047652,9.245786561811057
🔍 Shortest Remaining Time First (SRTF),0.0,11.479192263306206,1,13.028344068047652,9.245786561811057
🎬 First-Come-First-Serve (FCFS),26.651156234391934,39.488612419358994,4,7.764069914662923,11.41421040383647
🔍 Shortest Job Next (SJF),10.386339255337926,20.501761781075817,4,7.764069914662923,11.41421040383647
🔍 Shortest Remaining Time First (SRTF),6.5344939396929025,10.774391864551347,4,7.764069914662923,11.41421040383647
🎬 First-Come-First-Serve (FCFS),0.0,6.996045436843284,1,12.048111291537873,6.658051509809577
🔍 Shortest Job Next (SJF),0.0,4.403372324765076,1,12.048111291537873,6.658051509809577
🔍 Shortest Remaining Time First (SRTF),0.0,9.408035167398289,1,12.048111291537873,6.658051509809577
🎬 First-Come-First-Serve (FCFS),29.10423749802168,39.95607555242009,5,12.692958881786167,11.151837450296842
🔍 Shortest Job Next (SJF),16.95790303189123,26.601060174681017,5,12.692958881786167,11.151837450296842
🔍 Shortest Remaining Time First (SRTF),9.61295797122319,13.456559897405905,5,12.692958881786167,11.151837450296842
🎬 First-Come-First-Serve (FCFS),20.726877274295937,33.53114747460981,4,12.452900110743455,11.633740443150277
🔍 Shortest Job Next (SJF),10.335120409966551,22.493300538411283,4,12.452900110743455,11.633740443150277
🔍 Shortest Remaining Time First (SRTF),5.849773889871888,11.608020924510887,4,12.452900110743455,11.633740443150277
🎬 First-Come-First-Serve (FCFS),0.0,6.72103950474451,1,12.046187358672285,12.94236141983853
🔍 Shortest Job Next (SJF),0.0,16.606831812339173,1,12.046187358672285,12.94236141983853
🔍 Shortest Remaining Time First (SRTF),0.0,17.96526253892544,1,12.046187358672285,12.94236141983853
🎬 First-Come-First-Serve (FCFS),2.6708450424052126,19.085973675986747,2,7.815535657776972,14.237864909646877
🔍 Shortest Job Next (SJF),8.050721855167424,24.33382019537734,2,7.815535657776972,14.237864909646877
🔍 Shortest Remaining Time First (SRTF),3.148255569306369,8.85249305583486,2,7.815535657776972,14.237864909646877
🎬 First-Come-First-Serve (FCFS),0.0,7.612714470760446,1,14.708054559911083,14.879690362386427
🔍 Shortest Job Next (SJF),0.0,11.268729037581135,1,14.708054559911083,14.879690362386427
🔍 Shortest Remaining Time First (SRTF),0.0,18.441856701977258,1,14.708054559911083,14.879690362386427
🎬 First-Come-First-Serve (FCFS),8.257425283058103,21.66407391727389,2,6.859356371430419,12.655741644586268
🔍 Shortest Job Next (SJF),3.331941712991261,14.882082831826605,2,6.859356371430419,12.655741644586268
🔍 Shortest Remaining Time First (SRTF),9.761388613253343,16.893899402042983,2,6.859356371430419,12.655741644586268
🎬 First-Come-First-Serve (FCFS),0.0,5.903420902762909,2,5.489613450562125,6.675210945847613
🔍 Shortest Job Next (SJF),0.35693721877957074,4.976753660096609,2,5.489613450562125,6.675210945847613
🔍 Shortest Remaining Time First (SRTF),3.1803099042314353,8.102256894748061,2,5.489613450562125,6.675210945847613
🎬 First-Come-First-Serve (FCFS),2.474608827413393,6.2494153946283575,2,9.196327083452871,5.3045894329787915
🔍 Shortest Job Next (SJF),3.9699907288929124,9.008611203379854,2,9.196327083452871,5.3045894329787915
🔍 Shortest Remaining Time First (SRTF),0.6246816602372438,4.166567911477484,2,9.196327083452871,5.3045894329787915
🎬 First-Come-First-Serve (FCFS),0.0,9.257041990991377,2,9.893556265291043,11.384532259643459
🔍 Shortest Job Next (SJF),9.325075614697408,19.64840468307395,2,9.893556265291043,11.384532259643459
🔍 Shortest Remaining Time First (SRTF),3.9779889287099106,10.303464223623395,2,9.893556265291043,11.384532259643459
🎬 First-Come-First-Serve (FCFS),0.0,8.15141468414092,1,8.811598577207059,9.419623736037899
🔍 Shortest Job Next (SJF),0.0,7.391597884229869,1,8.811598577207059,9.419623736037899
🔍 Shortest Remaining Time First (SRTF),0.0,11.57063640091205,1,8.811598577207059,9.419623736037899
🎬 First-Come-First-Serve (FCFS),11.872155415233276,19.997395870445324,4,9.702804516284347,6.965287358395727
🔍 Shortest Job Next (SJF),15.545936369182007,23.67260971721566,4,9.702804516284347,6.965287358395727
🔍 Shortest Remaining Time First (SRTF),7.67928294735573,11.172853362309056,4,9.702804516284347,6.965287358395727
🎬 First-Come-First-Serve (FCFS),19.060095919743162,30.23762623907644,2,14.819917976909077,8.05919096224136
🔍 Shortest Job Next (SJF),9.487317528800462,15.480233186270011,2,14.819917976909077,8.05919096224136
🔍 Shortest Remaining Time First (SRTF),4.116640115557742,9.899125062939648,2,14.819917976909077,8.05919096224136
🎬 First-Come-First-Serve (FCFS),16.13997141045128,23.8104942580908,5,6.194912317407409,7.693529476947907
🔍 Shortest Job Next (SJF),10.335931767997526,18.392315099786153,5,6.194912317407409,7.693529476947907
🔍 Shortest Remaining Time First (SRTF),9.402796665644066,11.626855831816902,5,6.194912317407409,7.693529476947907
🎬 First-Come-First-Serve (FCFS),6.4794641522249155,14.066559211067737,4,6.624361025121153,8.025645990662639
🔍 Shortest Job Next (SJF),10.905839601352827,18.971244626172783,4,6.624361025121153,8.025645990662639
🔍 Shortest Remaining Time First (SRTF),3.6266621773176304,6.78509395176737,4,6.624361025121153,8.025645990662639
🎬 First-Come-First-Serve (FCFS),15.369444293484435,29.742579236704827,4,12.25343871148216,12.17595809228426
🔍 Shortest Job Next (SJF),11.331205959081123,22.785843971378874,4,12.25343871148216,12.17595809228426
🔍 Shortest Remaining Time First (SRTF),19.2575585761496,23.809720391274908,4,12.25343871148216,12.17595809228426
🎬 First-Come-First-Serve (FCFS),15.70389203289595,29.91936525691665,3,8.898187600709637,12.227840169651461
🔍 Shortest Job Next (SJF),19.91839851599121,31.560896185714753,3,8.898187600709637,12.227840169651461
🔍 Shortest Remaining Time First (SRTF),3.7012091630759785,11.668785242999467,3,8.898187600709637,12.227840169651461
🎬 First-Come-First-Serve (FCFS),7.347298861945466,11.646102361219306,4,11.87121159661497,6.592836470750321
🔍 Shortest Job Next (SJF),6.82196547162312,15.52544491059288,4,11.87121159661497,6.592836470750321
🔍 Shortest Remaining Time First (SRTF),4.603448500834005,7.866976368206668,4,11.87121159661497,6.592836470750321
🎬 First-Come-First-Serve (FCFS),0.3996624386653984,6.081896367514093,2,5.059985063853877,6.130289107335636
🔍 Shortest Job Next (SJF),4.112706826088401,9.686536237630662,2,5.059985063853877,6.130289107335636
🔍 Shortest Remaining Time First (SRTF),2.901428695310799,5.579611521093009,2,5.059985063853877,6.130289107335636
🎬 First-Come-First-Serve (FCFS),0.0,8.790057033460922,1,9.666266616212766,8.77809105251373
🔍 Shortest Job Next (SJF),0.0,7.864282207571646,1,9.666266616212766,8.77809105251373
🔍 Shortest Remaining Time First (SRTF),0.0,6.174939393227435,1,9.666266616212766,8.77809105251373
🎬 First-Come-First-Serve (FCFS),15.773158540945888,27.82777703721584,3,9.962311705877237,14.360582083952425
🔍 Shortest Job Next (SJF),3.373366031530422,17.564074430188374,3,9.962311705877237,14.360582083952425
🔍 Shortest Remaining Time First (SRTF),14.025970874600276,19.763808185907788,3,9.962311705877237,14.360582083952425
🎬 First-Come-First-Serve (FCFS),17.476453471576587,30.871745055812006,4,7.632569303673556,13.438099429764454
🔍 Shortest Job Next (SJF),17.597408835949018,31.186673826330402,4,7.632569303673556,13.438099429764454
🔍 Shortest Remaining Time First (SRTF),11.47563023438766,15.633913941627682,4,7.632569303673556,13.438099429764454
🎬 First-Come-First-Serve (FCFS),24.57065884860181,35.60501266078778,4,8.020264426256993,14.136639406768069
🔍 Shortest Job Next (SJF),21.15671555787205,35.19501442859935,4,8.020264426256993,14.136639406768069
🔍 Shortest Remaining Time First (SRTF),2.936560771555352,9.197205493258421,4,8.020264426256993,14.136639406768069
🎬 First-Come-First-Serve (FCFS),14.808661449438318,28.524462329243654,4,10.055495174689252,14.522156537575583
🔍 Shortest Job Next (SJF),15.47613175087202,32.39057891026995,4,10.055495174689252,14.522156537575583
🔍 Shortest Remaining Time First (SRTF),11.473550556651624,16.66170303579887,4,10.055495174689252,14.522156537575583
🎬 First-Come-First-Serve (FCFS),15.024896906909404,25.546824273377048,4,14.488624256684627,10.202950491838918
🔍 Shortest Job Next (SJF),25.884382429936206,40.48154011132518,4,14.488624256684627,10.202950491838918
🔍 Shortest Remaining Time First (SRTF),6.755274408177274,10.070874172988717,4,14.488624256684627,10.202950491838918
🎬 First-Come-First-Serve (FCFS),0.0,8.461879145404286,2,11.180682982339626,8.420569029625842
🔍 Shortest Job Next (SJF),3.972706783063141,12.659645665222136,2,11.180682982339626,8.420569029625842
🔍 Shortest Remaining Time First (SRTF),0.0,5.64360604382472,2,11.180682982339626,8.420569029625842
🎬 First-Come-First-Serve (FCFS),3.4529870545027883,12.500077862518364,2,9.179990884744317,14.41248804200698
🔍 Shortest Job Next (SJF),3.1634397108094596,22.080741658999997,2,9.179990884744317,14.41248804200698
🔍 Shortest Remaining Time First (SRTF),3.466273847136657,11.44474293324833,2,9.179990884744317,14.41248804200698
🎬 First-Come-First-Serve (FCFS),0.0,16.723188862988415,1,9.354476118003436,11.73123336789979
🔍 Shortest Job Next (SJF),0.0,17.537952578654583,1,9.354476118003436,11.73123336789979
🔍 Shortest Remaining Time First (SRTF),0.0,9.496370275457092,1,9.354476118003436,11.73123336789979
🎬 First-Come-First-Serve (FCFS),0.0,9.953895647477145,1,5.204474553792052,7.1567082086085145
🔍 Shortest Job Next (SJF),0.0,10.009845883888588,1,5.204474553792052,7.1567082086085145
🔍 Shortest Remaining Time First (SRTF),0.0,8.13826897215965,1,5.204474553792052,7.1567082086085145
🎬 First-Come-First-Serve (FCFS),15.03871736443559,21.872848355110833,4,6.745631006330525,7.648642447657696
🔍 Shortest Job Next (SJF),14.15551329225714,22.393762984044752,4,6.745631006330525,7.648642447657696
🔍 Shortest Remaining Time First (SRTF),4.026556242082263,6.841064229144357,4,6.745631006330525,7.648642447657696
🎬 First-Come-First-Serve (FCFS),14.734546619326455,23.55885090359889,4,10.234498121837452,9.863070754805909
🔍 Shortest Job Next (SJF),8.772725933578347,21.47747879583913,4,10.234498121837452,9.863070754805909
🔍 Shortest Remaining Time First (SRTF),9.940112600046234,13.38167568695819,4,10.234498121837452,9.863070754805909
🎬 First-Come-First-Serve (FCFS),0.0,16.52717636675735,1,13.775032608709942,13.647826136889204
🔍 Shortest Job Next (SJF),0.0,18.963011437275263,1,13.775032608709942,13.647826136889204
🔍 Shortest Remaining Time First (SRTF),0.0,6.8682404967862105,1,13.775032608709942,13.647826136889204
🎬 First-Come-First-Serve (FCFS),7.120377992562006,21.782557132631815,2,8.7711447577757,12.590007481482584
🔍 Shortest Job Next (SJF),3.678860749749322,16.01338792572427,2,8.7711447577757,12.590007481482584
🔍 Shortest Remaining Time First (SRTF),0.7269595364388346,9.157621917893579,2,8.7711447577757,12.590007481482584
🎬 First-Come-First-Serve (FCFS),5.585245149473611,13.001673776410865,4,14.28205103117098,7.105780969362505
🔍 Shortest Job Next (SJF),9.997987059994417,17.714472404029564,4,14.28205103117098,7.105780969362505
🔍 Shortest Remaining Time First (SRTF),1.4935277601021748,4.823060201326393,4,14.28205103117098,7.105780969362505
🎬 First-Come-First-Serve (FCFS),8.805258865406685,15.291466405494218,3,13.808859130969726,8.279413494460396
🔍 Shortest Job Next (SJF),0.9405558794164861,9.897069885696723,3,13.808859130969726,8.279413494460396
🔍 Shortest Remaining Time First (SRTF),2.9401217245785176,6.197182150553668,3,13.808859130969726,8.279413494460396
🎬 First-Come-First-Serve (FCFS),6.1899103008915,14.255751064248132,3,11.466211135328699,9.38172944824071
🔍 Shortest Job Next (SJF),5.647272319128587,16.38375319131272,3,11.466211135328699,9.38172944824071
🔍 Shortest Remaining Time First (SRTF),5.358245076354449,8.969734765319648,3,11.466211135328699,9.38172944824071
🎬 First-Come-First-Serve (FCFS),9.048239266445037,21.909405239523544,2,7.2256071666368635,14.886378488527608
🔍 Shortest Job Next (SJF),5.40141509425721,20.116447795548023,2,7.2256071666368635,14.886378488527608
🔍 Shortest Remaining Time First (SRTF),6.0621589863000604,15.003862962462685,2,7.2256071666368635,14.886378488527608
🎬 First-Come-First-Serve (FCFS),16.294019129653677,24.79695332335141,4,6.1416442413382475,9.373243416181634
🔍 Shortest Job Next (SJF),10.75041362818419,20.557022371834353,4,6.1416442413382475,9.373243416181634
🔍 Shortest Remaining Time First (SRTF),5.556988704384811,10.394409961632391,4,6.1416442413382475,9.373243416181634
🎬 First-Come-First-Serve (FCFS),16.366388204621774,22.90630681305035,4,6.690222944269505,8.413282009502119
🔍 Shortest Job Next (SJF),7.423743643360583,13.26551720932756,4,6.690222944269505,8.413282009502119
🔍 Shortest Remaining Time First (SRTF),3.15167352309222,6.861668979466479,4,6.690222944269505,8.413282009502119
🎬 First-Come-First-Serve (FCFS),0.0,13.133739371583584,1,14.976024353728292,14.062615412229807
🔍 Shortest Job Next (SJF),0.0,9.566965539809907,1,14.976024353728292,14.062615412229807
🔍 Shortest Remaining Time First (SRTF),0.0,9.88813008255353,1,14.976024353728292,14.062615412229807
🎬 First-Come-First-Serve (FCFS),0.0,19.987844805230225,1,7.086770880991513,14.110113704424313
🔍 Shortest Job Next (SJF),0.0,12.722369095817765,1,7.086770880991513,14.110113704424313
🔍 Shortest Remaining Time First (SRTF),0.0,10.500295922412874,1,7.086770880991513,14.110113704424313
🎬 First-Come-First-Serve (FCFS),14.77754037951991,25.348560641441605,5,9.494280213650036,12.23921803421976
🔍 Shortest Job Next (SJF),22.33816150080613,34.68607436066705,5,9.494280213650036,12.23921803421976
🔍 Shortest Remaining Time First (SRTF),16.43501785537161,19.247986588104407,5,9.494280213650036,12.23921803421976
🎬 First-Come-First-Serve (FCFS),6.855343335508,12.797542702480532,3,5.270747314547127,7.309472203864771
🔍 Shortest Job Next (SJF),4.612204947719966,12.249780401987044,3,5.270747314547127,7.309472203864771
🔍 Shortest Remaining Time First (SRTF),4.080015581266436,6.70486408468424,3,5.270747314547127,7.309472203864771
🎬 First-Come-First-Serve (FCFS),36.406593986554,50.44813477869543,5,14.16586396351882,14.199814359411107
🔍 Shortest Job Next (SJF),14.308067287433747,29.09421923771425,5,14.16586396351882,14.199814359411107
🔍 Shortest Remaining Time First (SRTF),11.277151748799305,15.365282876085365,5,14.16586396351882,14.199814359411107
🎬 First-Come-First-Serve (FCFS),0.0,4.8016310148860715,1,6.593106446725395,5.457587742289489
🔍 Shortest Job Next (SJF),0.0,7.93420441180548,1,6.593106446725395,5.457587742289489
